latitude,longitude,priority_num,target_severity,endlatitude,endlongitude,requires_road_closure,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,is_night,is_weekend,is_monsoon,is_unresolved,is_heavy_vehicle,is_highway,dist_to_center_km,is_on_corridor,location_cluster,cluster_event_density,has_junction,junction_freq,station_event_freq,cause_tier,zone_priority_rate,corridor_priority_rate,cluster_priority_rate,rush_x_corridor,tier_x_corridor,heavy_x_closure,event_cause_accident,event_cause_congestion,event_cause_construction,event_cause_debris,event_cause_fog_/_low_visibility,event_cause_others,event_cause_pot_holes,event_cause_procession,event_cause_protest,event_cause_public_event,event_cause_road_conditions,event_cause_tree_fall,event_cause_vehicle_breakdown,event_cause_vip_movement,event_cause_water_logging,event_type_planned,event_type_unplanned,veh_type_bmtc_bus,veh_type_car,veh_type_heavy_vehicle,veh_type_ksrtc_bus,veh_type_lcv,veh_type_others,veh_type_private_bus,veh_type_private_car,veh_type_three_wheeler,veh_type_truck,zone_central_zone_1,zone_central_zone_2,zone_east_zone_1,zone_east_zone_2,zone_north_zone_1,zone_north_zone_2,zone_south_zone_1,zone_south_zone_2,zone_west_zone_1,zone_west_zone_2,hour_peak_prox,junction_freq_norm,cluster_density_norm,escalation_index,volume_pc1_norm
13.0101364,77.5830106,1,5.60119005846218,0.0,0.0,0,20,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,1,1,4.465249610149205,1,13,484,0,1.0,235,0.3254493194823672,0.8300884955752212,1.0,0.75,1,0.3254493194823672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7009802693224417,0.0,0.7054263565891473,0.7981545470483693,0.3318634810973372
12.9629289,77.5953757,1,6.594365490562154,0.0,0.0,0,20,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0.967839184409951,1,19,674,0,1.0,238,0.45,0.5262689225289403,0.9965986394557823,0.49534450651769085,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7009802693224417,0.0,0.9999999999999999,0.7981545470483693,0.47044383584128013
12.9843431,77.6416456,1,5.647176155958196,0.0,0.0,0,19,1,3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,5.290879435925346,1,18,304,0,1.0,107,0.45,0.7752100840336135,1.0,0.71900826446281,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.4263565891472868,0.8037274449021479,0.20057682923465434
12.9275496,77.6213265,1,5.629498046576822,0.0,0.0,0,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,5.6903916393385385,1,10,467,0,1.0,100,0.35,0.7285491419656787,1.0,0.7925531914893617,1,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4837537952660003,0.0,0.6790697674418604,0.7941060484817032,0.31946418619919487
12.9288692,77.545287,1,5.400659626322332,0.0,0.0,0,20,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,1,1,7.1507610406908375,1,0,223,0,1.0,82,0.45,0.8300884955752212,1.0,0.4715909090909091,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7009802693224417,0.0,0.3007751937984496,0.7981545470483693,0.14149783589644702
12.93736099,77.69296644,1,5.427491928171265,0.0,0.0,0,19,1,3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,11.318965229058007,1,21,221,0,1.0,295,0.45,0.5703971119133574,1.0,0.6704545454545454,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.29767441860465116,0.8037274449021479,0.14003909532019504
12.983132,77.5923326,1,6.963938414198015,0.0,0.0,0,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,1.3056238261430997,1,3,525,0,1.0,169,0.65,0.5262689225289403,1.0,0.6980676328502415,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4837537952660003,0.0,0.7689922480620155,0.7941060484817032,0.36176766291050383
12.9586313,77.554831,1,5.7738581337676,0.0,0.0,0,20,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,4.544254923498808,1,26,364,0,1.0,110,0.45,0.5262689225289403,0.9965986394557823,0.9252669039145908,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7009802693224417,0.0,0.5193798449612402,0.7981545470483693,0.24433904652221525
12.940721,77.5737328,0,2.6864059362359454,12.9407758,77.573829,1,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,4.1113020482323375,0,19,674,0,1.0,35,0.3254493194823672,0.34299516908212563,0.0,0.49534450651769085,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4837537952660003,0.0,0.9999999999999999,0.20528838318814682,0.47044383584128013
13.037604,77.6268601,1,5.477781088748995,0.0,0.0,0,19,1,3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,8.12905800206531,1,12,240,0,1.0,221,0.45,0.7449324324324325,1.0,0.9090909090909091,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.3271317829457364,0.8037274449021479,0.1538971307945893
13.0345001,77.5886104,1,5.861566787894837,0.0,0.0,0,19,1,3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,7.024212339745069,1,25,385,0,1.0,229,0.45,0.7571059431524548,1.0,0.8603896103896104,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.551937984496124,0.8037274449021479,0.25965582257286157
12.9874903,77.6037887,0,1.2166183185491888,0.0,0.0,0,22,1,3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,1,1,1,2.028125123069179,0,3,525,0,1.0,74,0.35,0.5262689225289403,0.0,0.6980676328502415,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10575970891950845,0.0,0.7689922480620155,0.0019710674393233316,0.36176766291050383
12.9764026,77.7103286,0,2.563739679762102,0.0,0.0,0,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,12.551294039253106,0,11,275,0,1.0,93,0.85,0.5703971119133574,0.0,0.9251101321585903,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4837537952660003,0.0,0.38139534883720927,0.00901582809029473,0.17942509087899988
12.9993363,77.5841717,1,6.047753279385662,0.0,0.0,0,23,1,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,3.2846025500512637,1,13,484,0,1.0,235,0.45,0.7285491419656787,1.0,0.75,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2940399318438206,0.0,0.7054263565891473,0.7905703086163042,0.3318634810973372
13.0571133,77.4734183,0,0.6874365990119068,0.0,0.0,0,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,16.210377175976024,0,15,161,0,1.0,176,0.45,0.5350109409190372,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4837537952660003,0.0,0.20465116279069767,0.00901582809029473,0.0962768780326341
13.0144541,77.58367,1,6.091473884784847,0.0,0.0,0,20,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,4.910108943358557,1,13,484,0,1.0,235,0.45,0.8300884955752212,1.0,0.75,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7009802693224417,0.0,0.7054263565891473,0.7981545470483693,0.3318634810973372
12.9662054,77.586928,1,6.55064488516297,0.0,0.0,0,23,1,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,0,1,1,1.0251473420449517,1,19,674,0,1.0,238,0.45,0.5262689225289403,0.9965986394557823,0.49534450651769085,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2940399318438206,0.0,0.9999999999999999,0.7905703086163042,0.47044383584128013
12.9363838,77.5177104,1,5.348998627147717,0.0,0.0,0,23,1,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0,9.206445311418067,1,24,220,0,1.0,231,0.45,0.5350109409190372,0.9965986394557823,0.5705882352941176,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2940399318438206,0.0,0.2961240310077519,0.7905703086163042,0.139309725032069
12.9884183,77.47331,0,1.0534867348433359,0.0,0.0,0,23,1,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,1,0,0,13.27461299980449,0,9,307,0,1.0,184,0.45,0.5350109409190372,0.0,0.5984251968503937,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2940399318438206,0.0,0.43100775193798446,0.005480088224895808,0.20276494009903234
13.077705,77.4298806,0,0.6874365990119068,0.0,0.0,0,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,21.39242312477509,0,15,161,0,1.0,176,0.45,0.5350109409190372,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4837537952660003,0.0,0.20465116279069767,0.00901582809029473,0.0962768780326341
12.92512,77.6360317,0,1.4973567641058882,0.0,0.0,0,21,1,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,6.846202802373209,0,10,467,0,1.0,100,0.45,0.7285491419656787,0.0,0.7925531914893617,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4837537952660003,0.0,0.6790697674418604,0.00901582809029473,0.31946418619919487
12.9878213,77.5137227,1,5.586437623415109,0.0,0.0,0,0,2,3,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,8.947068671953037,1,9,307,0,1.0,184,0.45,0.5350109409190372,1.0,0.5984251968503937,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3607539237265856,0.0,0.43100775193798446,0.7918136722610309,0.20276494009903234
12.9842319,77.6415368,1,5.551101318205262,0.0,0.0,0,22,1,3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,1,1,0,5.276217978805749,1,18,304,0,1.0,107,0.45,0.7752100840336135,1.0,0.71900826446281,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10575970891950845,0.0,0.4263565891472868,0.7870612878307317,0.20057682923465434
12.9814819,77.5879417,0,1.610260347870141,0.0,0.0,0,22,1,3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,1,1,0,1.314498420234743,0,3,525,0,1.0,169,0.45,0.5262689225289403,0.0,0.6980676328502415,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10575970891950845,0.0,0.7689922480620155,0.0019710674393233316,0.36176766291050383
12.95339338,77.71756492,1,0.618867777316968,0.0,0.0,0,20,0,2,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,1,13.47756323602009,0,11,275,0,1.0,153,0.35,0.5703971119133574,0.6155446756425949,0.9251101321585903,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7009802693224417,0.0,0.38139534883720927,0.013064326656960945,0.17942509087899988
12.9885188,77.4730123,0,1.0534867348433359,0.0,0.0,0,23,1,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,1,0,0,13.308121492787558,0,9,307,0,1.0,184,0.45,0.5350109409190372,0.0,0.5984251968503937,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2940399318438206,0.0,0.43100775193798446,0.005480088224895808,0.20276494009903234
13.0246658,77.5851625,1,5.826966889088279,0.0,0.0,0,1,2,3,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,5.988587305855888,1,25,385,0,1.0,100,0.45,0.7571059431524548,1.0,0.8603896103896104,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6779528927261903,0.0,0.551937984496124,0.7977253806608516,0.25965582257286157
13.0247117,77.5851983,1,5.826966889088279,0.0,0.0,0,1,2,3,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,5.992955749745932,1,25,385,0,1.0,100,0.45,0.7571059431524548,1.0,0.8603896103896104,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6779528927261903,0.0,0.551937984496124,0.7977253806608516,0.25965582257286157
12.9726557,77.6987243,1,5.535145177766392,0.0,0.0,0,3,2,3,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,11.28322433987874,1,11,275,0,1.0,295,0.45,0.5703971119133574,1.0,0.9251101321585903,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6716800337873545,0.0,0.38139534883720927,0.7976084719804843,0.17942509087899988
13.0146323,77.5705952,0,1.3528364080142405,0.0,0.0,0,2,2,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,5.446146117638001,0,13,484,0,1.0,235,0.4,0.8300884955752212,0.0,0.75,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5517477611771334,0.0,0.7054263565891473,0.010283046898356083,0.3318634810973372
12.9218972,77.6681657,1,5.392218089808631,0.0,0.0,0,3,2,3,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,9.70052076155055,1,21,221,0,1.0,77,0.45,0.34299516908212563,1.0,0.6704545454545454,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6716800337873545,0.0,0.29767441860465116,0.7976084719804843,0.14003909532019504
12.9161625,77.6386961,1,6.049762658576228,0.0,0.0,0,4,2,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,1,1,0,7.799687826042789,1,10,467,0,1.0,87,0.45,0.7285491419656787,1.0,0.7925531914893617,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7315500615986906,0.0,0.6790697674418604,0.7987242831302684,0.31946418619919487
12.9660189,77.5123008,0,1.0811741899242762,0.0,0.0,0,2,2,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,8.939394051200074,0,9,307,0,1.0,112,0.45,0.5350109409190372,0.0,0.5984251968503937,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5517477611771334,0.0,0.43100775193798446,0.010283046898356083,0.20276494009903234
13.0066883,77.7572817,0,0.6134808605348989,0.0,0.0,0,4,2,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,18.05317185363524,0,20,123,0,1.0,93,0.45,0.5703971119133574,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7315500615986906,0.0,0.1457364341085271,0.013634062738860066,0.06856080708384546
12.9850331,77.5881808,1,6.183959449397495,0.0,0.0,0,2,2,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,1.6476971465598587,1,3,525,0,1.0,149,0.45,0.5262689225289403,1.0,0.6980676328502415,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5517477611771334,0.0,0.7689922480620155,0.7953732672897645,0.36176766291050383
13.0144606,77.583683,1,6.07973605093585,0.0,0.0,0,5,2,3,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,1,4.910470896975471,1,13,484,0,1.0,235,0.45,0.8300884955752212,1.0,0.75,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5917274805248814,0.0,0.7054263565891473,0.7961183782951248,0.3318634810973372
13.0004509,77.5840672,1,6.075440734466603,0.0,0.0,0,2,2,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,1,0,3.40502082580551,1,13,484,0,1.0,235,0.45,0.8300884955752212,1.0,0.75,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5517477611771334,0.0,0.7054263565891473,0.7953732672897645,0.3318634810973372
13.0282267,77.5620037,0,1.4135446954537687,0.0,0.0,0,4,2,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,7.219399372632977,0,1,574,0,1.0,219,0.35,0.7285491419656787,0.0,0.8008948545861297,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7315500615986906,0.0,0.8449612403100775,0.013634062738860066,0.3975068070286786
12.974347,77.578087,0,1.860023330260796,0.0,0.0,0,5,2,3,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,1.8151805665127272,0,19,674,0,1.0,50,0.4,0.5262689225289403,0.0,0.49534450651769085,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5917274805248814,0.0,0.9999999999999999,0.011028157903716416,0.47044383584128013
13.1211366,77.6100947,1,5.174483621460776,0.0,0.0,0,6,2,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,16.712211265605028,1,16,148,0,1.0,320,0.45,0.7571059431524548,1.0,0.860655737704918,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44347064478827647,0.0,0.18449612403100774,0.79335528236225,0.08679506428699588
12.9687003,77.7013565,1,5.723376299241286,0.0,0.0,0,5,2,3,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,0,0,1,1,0,11.572416058416994,1,11,275,0,1.0,295,0.5,0.5703971119133574,1.0,0.9251101321585903,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5917274805248814,0.0,0.38139534883720927,0.7961183782951248,0.17942509087899988
13.0445034,77.582974,1,6.392237773701269,0.0,0.0,0,6,2,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,8.20376060911198,1,25,385,0,1.0,229,0.6,0.7571059431524548,1.0,0.8603896103896104,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44347064478827647,0.0,0.551937984496124,0.79335528236225,0.25965582257286157
12.9541999,77.5902899,0,2.031061146030978,0.0,0.0,0,9,2,3,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,1.990375701904887,0,19,674,0,1.0,86,0.45,0.5262689225289403,0.0,0.49534450651769085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35174398620001374,0.0,0.9999999999999999,0.006555531641112092,0.47044383584128013
12.9897966,77.5721842,0,1.4506800809874398,0.0,0.0,0,6,2,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,1,3.1612076345449416,0,14,451,0,1.0,103,0.45,0.5262689225289403,0.0,0.3380281690140845,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44347064478827647,0.0,0.6542635658914728,0.008265061970841491,0.3077942615891786
13.016337,77.5553144,1,6.332970036566606,0.0,0.0,0,4,2,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,6.547039933594709,1,1,574,0,1.0,219,0.45,0.8300884955752212,0.9889196675900277,0.8008948545861297,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7315500615986906,0.0,0.8449612403100775,0.7987242831302684,0.3975068070286786
13.0986176,77.5904178,0,1.1110788704619203,0.0,0.0,0,4,2,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,1,1,0,14.13097734629546,0,5,311,0,1.0,320,0.45,0.7571059431524548,0.0,0.7014925373134329,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7315500615986906,0.0,0.43720930232558136,0.013634062738860066,0.2056824212515364
12.9563433,77.5476767,1,5.746191973291821,0.0,0.0,0,6,2,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,5.360185632042024,1,26,364,0,1.0,231,0.45,0.3167701863354037,0.9965986394557823,0.9252669039145908,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44347064478827647,0.0,0.5193798449612402,0.79335528236225,0.24433904652221525
12.9931198,77.5848134,1,6.063807724309069,0.0,0.0,0,6,2,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,2.6173254956325938,1,13,484,0,1.0,149,0.45,0.5262689225289403,1.0,0.75,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.44347064478827647,0.0,0.7054263565891473,0.79335528236225,0.3318634810973372
12.8441817,77.5766517,0,1.9591235884342568,12.843145,77.5764274,1,10,2,3,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,14.301193370821023,0,17,141,0,1.0,43,0.508088157516962,0.3167701863354037,0.0,0.5378151260504201,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15349368776534242,0.0,0.17364341085271318,0.19913325141771612,0.08168947227011375
13.0264007,77.54401948,1,6.326537757384367,0.0,0.0,0,3,2,3,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,0,1,1,1,8.19534744706083,1,1,574,0,1.0,219,0.45,0.5350109409190372,0.9889196675900277,0.8008948545861297,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6716800337873545,0.0,0.8449612403100775,0.7976084719804843,0.3975068070286786
12.9724548,77.6990034,1,5.535145177766392,0.0,0.0,0,3,2,3,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,11.313260022617088,1,11,275,0,1.0,295,0.45,0.5703971119133574,1.0,0.9251101321585903,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6716800337873545,0.0,0.38139534883720927,0.7976084719804843,0.17942509087899988
12.97326156,77.57768172,0,3.354005582690784,12.97193306,77.58057359,1,12,0,6,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,1,1,1,0,1.842501263487189,0,19,674,0,1.0,50,0.5,0.5262689225289403,0.0,0.49534450651769085,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.30220437774392883,0.0,0.9999999999999999,0.201904805933994,0.47044383584128013
